,a_img,a_embedding,b_img,b_embedding,genuine,a_img_reconstructed,a_embedding_reconstructed,b_img_reconstructed,b_embedding_reconstructed,a_img_pemiu,a_embedding_pemiu,b_img_pemiu,b_embedding_pemiu,a_embedding_pemiu_reconstructed,cos_sim_a_b,cos_sim_a_pemiu_a_pemiu_reconstructed,cos_sim_scipy_a_b,cos_sim_a_b_normalized,cos_sim_a_pemiu_a_pemiu_reconstructed_normalized,cos_sim_scipy_a_b_normalized
4560,../data/lfw_align/Bob_Hartley/Bob_Hartley_0001.png,../data/features_cleaner/Bob_Hartley_0001.npy,../data/lfw_align/Lou_Piniella/Lou_Piniella_0003.png,../data/features_cleaner/Lou_Piniella_0003.npy,False,sample_images/Bob_Hartley_0001_reconstructed.png,sample_images_embeddings/Bob_Hartley_0001_reconstructed.npy,sample_images/Lou_Piniella_0003_reconstructed.png,sample_images_embeddings/Lou_Piniella_0003_reconstructed.npy,sample_images_lfw_pemiu/Bob_Hartley_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bob_Hartley_0001.npy,sample_images_lfw_pemiu/Lou_Piniella_0003_pemiu.png,../data/lfw_embeddings_pemiu/Lou_Piniella_0003.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2160/Bob_Hartley_0001.npy,0.10078051366537273,0.42651982571,0.101,0.2774439541835232,0.5472899195230863,0.2776257790344279
4561,../data/lfw_align/Bob_Krueger/Bob_Krueger_0001.png,../data/features_cleaner/Bob_Krueger_0001.npy,../data/lfw_align/Gordana_Grubin/Gordana_Grubin_0001.png,../data/features_cleaner/Gordana_Grubin_0001.npy,False,sample_images/Bob_Krueger_0001_reconstructed.png,sample_images_embeddings/Bob_Krueger_0001_reconstructed.npy,sample_images/Gordana_Grubin_0001_reconstructed.png,sample_images_embeddings/Gordana_Grubin_0001_reconstructed.npy,sample_images_lfw_pemiu/Bob_Krueger_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bob_Krueger_0001.npy,sample_images_lfw_pemiu/Gordana_Grubin_0001_pemiu.png,../data/lfw_embeddings_pemiu/Gordana_Grubin_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2161/Bob_Krueger_0001.npy,0.07069812705363879,-0.011732944478644947,0.071,0.25252338010848135,0.18423658987741393,0.2527734549186399
4562,../data/lfw_align/Bob_Krueger/Bob_Krueger_0001.png,../data/features_cleaner/Bob_Krueger_0001.npy,../data/lfw_align/Mariana_Pollack/Mariana_Pollack_0001.png,../data/features_cleaner/Mariana_Pollack_0001.npy,False,sample_images/Bob_Krueger_0001_reconstructed.png,sample_images_embeddings/Bob_Krueger_0001_reconstructed.npy,sample_images/Mariana_Pollack_0001_reconstructed.png,sample_images_embeddings/Mariana_Pollack_0001_reconstructed.npy,sample_images_lfw_pemiu/Bob_Krueger_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bob_Krueger_0001.npy,sample_images_lfw_pemiu/Mariana_Pollack_0001_pemiu.png,../data/lfw_embeddings_pemiu/Mariana_Pollack_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2162/Bob_Krueger_0001.npy,0.024751181306874717,0.41448196847956453,0.025,0.21446043384751107,0.5373176285380741,0.21466655794109826
4563,../data/lfw_align/Bob_Sulkin/Bob_Sulkin_0001.png,../data/features_cleaner/Bob_Sulkin_0001.npy,../data/lfw_align/Branko_Crvenkovski/Branko_Crvenkovski_0003.png,../data/features_cleaner/Branko_Crvenkovski_0003.npy,False,sample_images/Bob_Sulkin_0001_reconstructed.png,sample_images_embeddings/Bob_Sulkin_0001_reconstructed.npy,sample_images/Branko_Crvenkovski_0003_reconstructed.png,sample_images_embeddings/Branko_Crvenkovski_0003_reconstructed.npy,sample_images_lfw_pemiu/Bob_Sulkin_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bob_Sulkin_0001.npy,sample_images_lfw_pemiu/Branko_Crvenkovski_0003_pemiu.png,../data/lfw_embeddings_pemiu/Branko_Crvenkovski_0003.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2163/Bob_Sulkin_0001.npy,0.007861273409872844,0.4565683634558125,0.008,0.2004686516694411,0.5721824528319003,0.20058357427548507
4564,../data/lfw_align/Bobby_Kielty/Bobby_Kielty_0001.png,../data/features_cleaner/Bobby_Kielty_0001.npy,../data/lfw_align/Robert_Horan/Robert_Horan_0002.png,../data/features_cleaner/Robert_Horan_0002.npy,False,sample_images/Bobby_Kielty_0001_reconstructed.png,sample_images_embeddings/Bobby_Kielty_0001_reconstructed.npy,sample_images/Robert_Horan_0002_reconstructed.png,sample_images_embeddings/Robert_Horan_0002_reconstructed.npy,sample_images_lfw_pemiu/Bobby_Kielty_0001_pemiu.png,../data/lfw_embeddings_pemiu/Bobby_Kielty_0001.npy,sample_images_lfw_pemiu/Robert_Horan_0002_pemiu.png,../data/lfw_embeddings_pemiu/Robert_Horan_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2164/Bobby_Kielty_0001.npy,0.07074642334005876,0.45114668829460053,0.071,0.25256338927393795,0.567691078553335,0.2527734549186399
4565,../data/lfw_align/Brajesh_Mishra/Brajesh_Mishra_0001.png,../data/features_cleaner/Brajesh_Mishra_0001.npy,../data/lfw_align/Mark_Podlesny/Mark_Podlesny_0001.png,../data/features_cleaner/Mark_Podlesny_0001.npy,False,sample_images/Brajesh_Mishra_0001_reconstructed.png,sample_images_embeddings/Brajesh_Mishra_0001_reconstructed.npy,sample_images/Mark_Podlesny_0001_reconstructed.png,sample_images_embeddings/Mark_Podlesny_0001_reconstructed.npy,sample_images_lfw_pemiu/Brajesh_Mishra_0001_pemiu.png,../data/lfw_embeddings_pemiu/Brajesh_Mishra_0001.npy,sample_images_lfw_pemiu/Mark_Podlesny_0001_pemiu.png,../data/lfw_embeddings_pemiu/Mark_Podlesny_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2165/Brajesh_Mishra_0001.npy,0.018706228407517286,0.4419466460776232,0.019,0.20945272955686095,0.5600696641848266,0.20969609311794066
4566,../data/lfw_align/Brandon_Knight/Brandon_Knight_0001.png,../data/features_cleaner/Brandon_Knight_0001.npy,../data/lfw_align/Claudia_Cardinale/Claudia_Cardinale_0001.png,../data/features_cleaner/Claudia_Cardinale_0001.npy,False,sample_images/Brandon_Knight_0001_reconstructed.png,sample_images_embeddings/Brandon_Knight_0001_reconstructed.npy,sample_images/Claudia_Cardinale_0001_reconstructed.png,sample_images_embeddings/Claudia_Cardinale_0001_reconstructed.npy,sample_images_lfw_pemiu/Brandon_Knight_0001_pemiu.png,../data/lfw_embeddings_pemiu/Brandon_Knight_0001.npy,sample_images_lfw_pemiu/Claudia_Cardinale_0001_pemiu.png,../data/lfw_embeddings_pemiu/Claudia_Cardinale_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2166/Brandon_Knight_0001.npy,0.06320172278997904,0.02984308441957975,0.063,0.24631327782636644,0.21867862139828223,0.2461461684877631
4567,../data/lfw_align/Brandon_Knight/Brandon_Knight_0001.png,../data/features_cleaner/Brandon_Knight_0001.npy,../data/lfw_align/Phil_Donahue/Phil_Donahue_0001.png,../data/features_cleaner/Phil_Donahue_0001.npy,False,sample_images/Brandon_Knight_0001_reconstructed.png,sample_images_embeddings/Brandon_Knight_0001_reconstructed.npy,sample_images/Phil_Donahue_0001_reconstructed.png,sample_images_embeddings/Phil_Donahue_0001_reconstructed.npy,sample_images_lfw_pemiu/Brandon_Knight_0001_pemiu.png,../data/lfw_embeddings_pemiu/Brandon_Knight_0001.npy,sample_images_lfw_pemiu/Phil_Donahue_0001_pemiu.png,../data/lfw_embeddings_pemiu/Phil_Donahue_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2167/Brandon_Knight_0001.npy,0.07881218187958783,0.41151242162867624,0.079,0.2592451507894067,0.534857623844231,0.25940074134951674
4568,../data/lfw_align/Brandon_Lloyd/Brandon_Lloyd_0001.png,../data/features_cleaner/Brandon_Lloyd_0001.npy,../data/lfw_align/Cha_Yung-gu/Cha_Yung-gu_0001.png,../data/features_cleaner/Cha_Yung-gu_0001.npy,False,sample_images/Brandon_Lloyd_0001_reconstructed.png,sample_images_embeddings/Brandon_Lloyd_0001_reconstructed.npy,sample_images/Cha_Yung-gu_0001_reconstructed.png,sample_images_embeddings/Cha_Yung-gu_0001_reconstructed.npy,sample_images_lfw_pemiu/Brandon_Lloyd_0001_pemiu.png,../data/lfw_embeddings_pemiu/Brandon_Lloyd_0001.npy,sample_images_lfw_pemiu/Cha_Yung-gu_0001_pemiu.png,../data/lfw_embeddings_pemiu/Cha_Yung-gu_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2168/Brandon_Lloyd_0001.npy,0.01706061987253709,0.05704575642897564,0.017,0.20808948966755977,0.24121360878471496,0.20803927151022147
4569,../data/lfw_align/Brandon_Lloyd/Brandon_Lloyd_0001.png,../data/features_cleaner/Brandon_Lloyd_0001.npy,../data/lfw_align/James_Coburn/James_Coburn_0001.png,../data/features_cleaner/James_Coburn_0001.npy,False,sample_images/Brandon_Lloyd_0001_reconstructed.png,sample_images_embeddings/Brandon_Lloyd_0001_reconstructed.npy,sample_images/James_Coburn_0001_reconstructed.png,sample_images_embeddings/James_Coburn_0001_reconstructed.npy,sample_images_lfw_pemiu/Brandon_Lloyd_0001_pemiu.png,../data/lfw_embeddings_pemiu/Brandon_Lloyd_0001.npy,sample_images_lfw_pemiu/James_Coburn_0001_pemiu.png,../data/lfw_embeddings_pemiu/James_Coburn_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2169/Brandon_Lloyd_0001.npy,0.04181750638211845,0.46515294275901287,0.042,0.22859836192202299,0.579294011073261,0.2287495416067115
4570,../data/lfw_align/Brian_Schneider/Brian_Schneider_0001.png,../data/features_cleaner/Brian_Schneider_0001.npy,../data/lfw_align/Michael_Rolinee/Michael_Rolinee_0001.png,../data/features_cleaner/Michael_Rolinee_0001.npy,False,sample_images/Brian_Schneider_0001_reconstructed.png,sample_images_embeddings/Brian_Schneider_0001_reconstructed.npy,sample_images/Michael_Rolinee_0001_reconstructed.png,sample_images_embeddings/Michael_Rolinee_0001_reconstructed.npy,sample_images_lfw_pemiu/Brian_Schneider_0001_pemiu.png,../data/lfw_embeddings_pemiu/Brian_Schneider_0001.npy,sample_images_lfw_pemiu/Michael_Rolinee_0001_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Rolinee_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2170/Brian_Schneider_0001.npy,0.06234244243312119,0.4136893945461141,0.062,0.24560144069520107,0.5366610517287462,0.24531775768390351
4571,../data/lfw_align/Bruce_Springsteen/Bruce_Springsteen_0004.png,../data/features_cleaner/Bruce_Springsteen_0004.npy,../data/lfw_align/Ion_Tiriac/Ion_Tiriac_0001.png,../data/features_cleaner/Ion_Tiriac_0001.npy,False,sample_images/Bruce_Springsteen_0004_reconstructed.png,sample_images_embeddings/Bruce_Springsteen_0004_reconstructed.npy,sample_images/Ion_Tiriac_0001_reconstructed.png,sample_images_embeddings/Ion_Tiriac_0001_reconstructed.npy,sample_images_lfw_pemiu/Bruce_Springsteen_0004_pemiu.png,../data/lfw_embeddings_pemiu/Bruce_Springsteen_0004.npy,sample_images_lfw_pemiu/Ion_Tiriac_0001_pemiu.png,../data/lfw_embeddings_pemiu/Ion_Tiriac_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2171/Bruce_Springsteen_0004.npy,-0.1622768495835269,0.4051015481952648,-0.162,0.0595243924333152,0.5295467870298164,0.059753737619352904
4572,../data/lfw_align/Cameron_Diaz/Cameron_Diaz_0002.png,../data/features_cleaner/Cameron_Diaz_0002.npy,../data/lfw_align/Shia_LaBeouf/Shia_LaBeouf_0001.png,../data/features_cleaner/Shia_LaBeouf_0001.npy,False,sample_images/Cameron_Diaz_0002_reconstructed.png,sample_images_embeddings/Cameron_Diaz_0002_reconstructed.npy,sample_images/Shia_LaBeouf_0001_reconstructed.png,sample_images_embeddings/Shia_LaBeouf_0001_reconstructed.npy,sample_images_lfw_pemiu/Cameron_Diaz_0002_pemiu.png,../data/lfw_embeddings_pemiu/Cameron_Diaz_0002.npy,sample_images_lfw_pemiu/Shia_LaBeouf_0001_pemiu.png,../data/lfw_embeddings_pemiu/Shia_LaBeouf_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2172/Cameron_Diaz_0002.npy,-0.16215625611033238,0.4378456074390054,-0.162,0.05962429336938449,0.55667231946955,0.059753737619352904
4573,../data/lfw_align/Cameron_Diaz/Cameron_Diaz_0005.png,../data/features_cleaner/Cameron_Diaz_0005.npy,../data/lfw_align/Nadia_Petrova/Nadia_Petrova_0002.png,../data/features_cleaner/Nadia_Petrova_0002.npy,False,sample_images/Cameron_Diaz_0005_reconstructed.png,sample_images_embeddings/Cameron_Diaz_0005_reconstructed.npy,sample_images/Nadia_Petrova_0002_reconstructed.png,sample_images_embeddings/Nadia_Petrova_0002_reconstructed.npy,sample_images_lfw_pemiu/Cameron_Diaz_0005_pemiu.png,../data/lfw_embeddings_pemiu/Cameron_Diaz_0005.npy,sample_images_lfw_pemiu/Nadia_Petrova_0002_pemiu.png,../data/lfw_embeddings_pemiu/Nadia_Petrova_0002.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2173/Cameron_Diaz_0005.npy,0.09920607324124608,0.448451873241971,0.099,0.27613967072614337,0.5654586646493333,0.27596895742670874
4574,../data/lfw_align/Carla_Gugino/Carla_Gugino_0001.png,../data/features_cleaner/Carla_Gugino_0001.npy,../data/lfw_align/Kelly_Osbourne/Kelly_Osbourne_0001.png,../data/features_cleaner/Kelly_Osbourne_0001.npy,False,sample_images/Carla_Gugino_0001_reconstructed.png,sample_images_embeddings/Carla_Gugino_0001_reconstructed.npy,sample_images/Kelly_Osbourne_0001_reconstructed.png,sample_images_embeddings/Kelly_Osbourne_0001_reconstructed.npy,sample_images_lfw_pemiu/Carla_Gugino_0001_pemiu.png,../data/lfw_embeddings_pemiu/Carla_Gugino_0001.npy,sample_images_lfw_pemiu/Kelly_Osbourne_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kelly_Osbourne_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2174/Carla_Gugino_0001.npy,0.11032721686139912,-0.028650915093128185,0.11,0.2853525462523524,0.17022156024099677,0.28508147626916436
4575,../data/lfw_align/Carla_Gugino/Carla_Gugino_0001.png,../data/features_cleaner/Carla_Gugino_0001.npy,../data/lfw_align/Kenny_Chesney/Kenny_Chesney_0001.png,../data/features_cleaner/Kenny_Chesney_0001.npy,False,sample_images/Carla_Gugino_0001_reconstructed.png,sample_images_embeddings/Carla_Gugino_0001_reconstructed.npy,sample_images/Kenny_Chesney_0001_reconstructed.png,sample_images_embeddings/Kenny_Chesney_0001_reconstructed.npy,sample_images_lfw_pemiu/Carla_Gugino_0001_pemiu.png,../data/lfw_embeddings_pemiu/Carla_Gugino_0001.npy,sample_images_lfw_pemiu/Kenny_Chesney_0001_pemiu.png,../data/lfw_embeddings_pemiu/Kenny_Chesney_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2175/Carla_Gugino_0001.npy,-0.07130995769056864,-0.06843173908404672,-0.071,0.13488234847097016,0.13726669586048262,0.1351391207705766
4576,../data/lfw_align/Carla_Gugino/Carla_Gugino_0001.png,../data/features_cleaner/Carla_Gugino_0001.npy,../data/lfw_align/Michael_Douglas/Michael_Douglas_0003.png,../data/features_cleaner/Michael_Douglas_0003.npy,False,sample_images/Carla_Gugino_0001_reconstructed.png,sample_images_embeddings/Carla_Gugino_0001_reconstructed.npy,sample_images/Michael_Douglas_0003_reconstructed.png,sample_images_embeddings/Michael_Douglas_0003_reconstructed.npy,sample_images_lfw_pemiu/Carla_Gugino_0001_pemiu.png,../data/lfw_embeddings_pemiu/Carla_Gugino_0001.npy,sample_images_lfw_pemiu/Michael_Douglas_0003_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Douglas_0003.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2176/Carla_Gugino_0001.npy,-0.02311045770813951,0.04023044330479713,-0.023,0.1748113349970451,0.22728362172236333,0.17490283935583742
4577,../data/lfw_align/Carla_Gugino/Carla_Gugino_0001.png,../data/features_cleaner/Carla_Gugino_0001.npy,../data/lfw_align/Miguel_Aldana_Ibarra/Miguel_Aldana_Ibarra_0001.png,../data/features_cleaner/Miguel_Aldana_Ibarra_0001.npy,False,sample_images/Carla_Gugino_0001_reconstructed.png,sample_images_embeddings/Carla_Gugino_0001_reconstructed.npy,sample_images/Miguel_Aldana_Ibarra_0001_reconstructed.png,sample_images_embeddings/Miguel_Aldana_Ibarra_0001_reconstructed.npy,sample_images_lfw_pemiu/Carla_Gugino_0001_pemiu.png,../data/lfw_embeddings_pemiu/Carla_Gugino_0001.npy,sample_images_lfw_pemiu/Miguel_Aldana_Ibarra_0001_pemiu.png,../data/lfw_embeddings_pemiu/Miguel_Aldana_Ibarra_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2177/Carla_Gugino_0001.npy,-0.15685123130006096,0.45011581036203785,-0.157,0.06401903323695657,0.5668370881365397,0.06389579163865092
4578,../data/lfw_align/Carlos_Fasciolo/Carlos_Fasciolo_0001.png,../data/features_cleaner/Carlos_Fasciolo_0001.npy,../data/lfw_align/Debbie_Allen/Debbie_Allen_0001.png,../data/features_cleaner/Debbie_Allen_0001.npy,False,sample_images/Carlos_Fasciolo_0001_reconstructed.png,sample_images_embeddings/Carlos_Fasciolo_0001_reconstructed.npy,sample_images/Debbie_Allen_0001_reconstructed.png,sample_images_embeddings/Debbie_Allen_0001_reconstructed.npy,sample_images_lfw_pemiu/Carlos_Fasciolo_0001_pemiu.png,../data/lfw_embeddings_pemiu/Carlos_Fasciolo_0001.npy,sample_images_lfw_pemiu/Debbie_Allen_0001_pemiu.png,../data/lfw_embeddings_pemiu/Debbie_Allen_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2178/Carlos_Fasciolo_0001.npy,0.0018146753329951648,0.4346245843008339,0.002,0.19545958449595896,0.5540039891024069,0.19561310945232746
4579,../data/lfw_align/Carol_Williams/Carol_Williams_0001.png,../data/features_cleaner/Carol_Williams_0001.npy,../data/lfw_align/Gorden_Tallis/Gorden_Tallis_0001.png,../data/features_cleaner/Gorden_Tallis_0001.npy,False,sample_images/Carol_Williams_0001_reconstructed.png,sample_images_embeddings/Carol_Williams_0001_reconstructed.npy,sample_images/Gorden_Tallis_0001_reconstructed.png,sample_images_embeddings/Gorden_Tallis_0001_reconstructed.npy,sample_images_lfw_pemiu/Carol_Williams_0001_pemiu.png,../data/lfw_embeddings_pemiu/Carol_Williams_0001.npy,sample_images_lfw_pemiu/Gorden_Tallis_0001_pemiu.png,../data/lfw_embeddings_pemiu/Gorden_Tallis_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2179/Carol_Williams_0001.npy,0.09948518201828586,0.4568033185570066,0.099,0.27637088745249516,0.5723770921761514,0.27596895742670874
4580,../data/lfw_align/Carrie-Anne_Moss/Carrie-Anne_Moss_0002.png,../data/features_cleaner/Carrie-Anne_Moss_0002.npy,../data/lfw_align/Horacio_Julio_Pina/Horacio_Julio_Pina_0001.png,../data/features_cleaner/Horacio_Julio_Pina_0001.npy,False,sample_images/Carrie-Anne_Moss_0002_reconstructed.png,sample_images_embeddings/Carrie-Anne_Moss_0002_reconstructed.npy,sample_images/Horacio_Julio_Pina_0001_reconstructed.png,sample_images_embeddings/Horacio_Julio_Pina_0001_reconstructed.npy,sample_images_lfw_pemiu/Carrie-Anne_Moss_0002_pemiu.png,../data/lfw_embeddings_pemiu/Carrie-Anne_Moss_0002.npy,sample_images_lfw_pemiu/Horacio_Julio_Pina_0001_pemiu.png,../data/lfw_embeddings_pemiu/Horacio_Julio_Pina_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2180/Carrie-Anne_Moss_0002.npy,-0.04518062852238111,0.4006653453078321,-0.045,0.1565281670515005,0.525871788629754,0.1566778016709262
4581,../data/lfw_align/Carrie-Anne_Moss/Carrie-Anne_Moss_0004.png,../data/features_cleaner/Carrie-Anne_Moss_0004.npy,../data/lfw_align/Michael_Goldrich/Michael_Goldrich_0001.png,../data/features_cleaner/Michael_Goldrich_0001.npy,False,sample_images/Carrie-Anne_Moss_0004_reconstructed.png,sample_images_embeddings/Carrie-Anne_Moss_0004_reconstructed.npy,sample_images/Michael_Goldrich_0001_reconstructed.png,sample_images_embeddings/Michael_Goldrich_0001_reconstructed.npy,sample_images_lfw_pemiu/Carrie-Anne_Moss_0004_pemiu.png,../data/lfw_embeddings_pemiu/Carrie-Anne_Moss_0004.npy,sample_images_lfw_pemiu/Michael_Goldrich_0001_pemiu.png,../data/lfw_embeddings_pemiu/Michael_Goldrich_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2181/Carrie-Anne_Moss_0004.npy,0.053321842871599974,0.4483756203905287,0.053,0.23812867856114572,0.5653954959633734,0.23786206044916708
4582,../data/lfw_align/Casey_Crowder/Casey_Crowder_0001.png,../data/features_cleaner/Casey_Crowder_0001.npy,../data/lfw_align/Keiko_Sofia_Fujimori/Keiko_Sofia_Fujimori_0001.png,../data/features_cleaner/Keiko_Sofia_Fujimori_0001.npy,False,sample_images/Casey_Crowder_0001_reconstructed.png,sample_images_embeddings/Casey_Crowder_0001_reconstructed.npy,sample_images/Keiko_Sofia_Fujimori_0001_reconstructed.png,sample_images_embeddings/Keiko_Sofia_Fujimori_0001_reconstructed.npy,sample_images_lfw_pemiu/Casey_Crowder_0001_pemiu.png,../data/lfw_embeddings_pemiu/Casey_Crowder_0001.npy,sample_images_lfw_pemiu/Keiko_Sofia_Fujimori_0001_pemiu.png,../data/lfw_embeddings_pemiu/Keiko_Sofia_Fujimori_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2182/Casey_Crowder_0001.npy,0.03617924134171838,-0.04126218077059199,0.036,0.2239275622475317,0.159774251503442,0.22377907678355388
4583,../data/lfw_align/Casey_Crowder/Casey_Crowder_0001.png,../data/features_cleaner/Casey_Crowder_0001.npy,../data/lfw_align/Phoenix_Chang/Phoenix_Chang_0001.png,../data/features_cleaner/Phoenix_Chang_0001.npy,False,sample_images/Casey_Crowder_0001_reconstructed.png,sample_images_embeddings/Casey_Crowder_0001_reconstructed.npy,sample_images/Phoenix_Chang_0001_reconstructed.png,sample_images_embeddings/Phoenix_Chang_0001_reconstructed.npy,sample_images_lfw_pemiu/Casey_Crowder_0001_pemiu.png,../data/lfw_embeddings_pemiu/Casey_Crowder_0001.npy,sample_images_lfw_pemiu/Phoenix_Chang_0001_pemiu.png,../data/lfw_embeddings_pemiu/Phoenix_Chang_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2183/Casey_Crowder_0001.npy,0.14532037590275126,0.4314273296119464,0.145,0.3143412572633858,0.5513553487754418,0.31407585440425034
4584,../data/lfw_align/Cha_Yung-gu/Cha_Yung-gu_0001.png,../data/features_cleaner/Cha_Yung-gu_0001.npy,../data/lfw_align/Takeo_Hiranuma/Takeo_Hiranuma_0001.png,../data/features_cleaner/Takeo_Hiranuma_0001.npy,False,sample_images/Cha_Yung-gu_0001_reconstructed.png,sample_images_embeddings/Cha_Yung-gu_0001_reconstructed.npy,sample_images/Takeo_Hiranuma_0001_reconstructed.png,sample_images_embeddings/Takeo_Hiranuma_0001_reconstructed.npy,sample_images_lfw_pemiu/Cha_Yung-gu_0001_pemiu.png,../data/lfw_embeddings_pemiu/Cha_Yung-gu_0001.npy,sample_images_lfw_pemiu/Takeo_Hiranuma_0001_pemiu.png,../data/lfw_embeddings_pemiu/Takeo_Hiranuma_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2184/Cha_Yung-gu_0001.npy,0.2325975851676966,0.016212166039327982,0.233,0.3866426403491818,0.20738662134555327,0.3869760051438953
4585,../data/lfw_align/Charlene_Barshefsky/Charlene_Barshefsky_0001.png,../data/features_cleaner/Charlene_Barshefsky_0001.npy,../data/lfw_align/James_Coburn/James_Coburn_0001.png,../data/features_cleaner/James_Coburn_0001.npy,False,sample_images/Charlene_Barshefsky_0001_reconstructed.png,sample_images_embeddings/Charlene_Barshefsky_0001_reconstructed.npy,sample_images/James_Coburn_0001_reconstructed.png,sample_images_embeddings/James_Coburn_0001_reconstructed.npy,sample_images_lfw_pemiu/Charlene_Barshefsky_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charlene_Barshefsky_0001.npy,sample_images_lfw_pemiu/James_Coburn_0001_pemiu.png,../data/lfw_embeddings_pemiu/James_Coburn_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2185/Charlene_Barshefsky_0001.npy,-0.026557690281937493,0.43953863178293123,-0.027,0.1719556102894941,0.5580748391272554,0.17158919614039903
4586,../data/lfw_align/Charles_Tannok/Charles_Tannok_0001.png,../data/features_cleaner/Charles_Tannok_0001.npy,../data/lfw_align/Larry_Coker/Larry_Coker_0004.png,../data/features_cleaner/Larry_Coker_0004.npy,False,sample_images/Charles_Tannok_0001_reconstructed.png,sample_images_embeddings/Charles_Tannok_0001_reconstructed.npy,sample_images/Larry_Coker_0004_reconstructed.png,sample_images_embeddings/Larry_Coker_0004_reconstructed.npy,sample_images_lfw_pemiu/Charles_Tannok_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charles_Tannok_0001.npy,sample_images_lfw_pemiu/Larry_Coker_0004_pemiu.png,../data/lfw_embeddings_pemiu/Larry_Coker_0004.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2186/Charles_Tannok_0001.npy,0.1288931737884123,-0.029316228452309544,0.129,0.30073278555468214,0.1696704074662988,0.30082128154249677
4587,../data/lfw_align/Charlie_Hunnam/Charlie_Hunnam_0001.png,../data/features_cleaner/Charlie_Hunnam_0001.npy,../data/lfw_align/Hestrie_Cloette/Hestrie_Cloette_0001.png,../data/features_cleaner/Hestrie_Cloette_0001.npy,False,sample_images/Charlie_Hunnam_0001_reconstructed.png,sample_images_embeddings/Charlie_Hunnam_0001_reconstructed.npy,sample_images/Hestrie_Cloette_0001_reconstructed.png,sample_images_embeddings/Hestrie_Cloette_0001_reconstructed.npy,sample_images_lfw_pemiu/Charlie_Hunnam_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charlie_Hunnam_0001.npy,sample_images_lfw_pemiu/Hestrie_Cloette_0001_pemiu.png,../data/lfw_embeddings_pemiu/Hestrie_Cloette_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2187/Charlie_Hunnam_0001.npy,0.03337549962556343,0.03032095465148828,0.033,0.22160491231863705,0.21907449426123815,0.22129384437197508
4588,../data/lfw_align/Charlie_Hunnam/Charlie_Hunnam_0001.png,../data/features_cleaner/Charlie_Hunnam_0001.npy,../data/lfw_align/Veronica_Lake/Veronica_Lake_0001.png,../data/features_cleaner/Veronica_Lake_0001.npy,False,sample_images/Charlie_Hunnam_0001_reconstructed.png,sample_images_embeddings/Charlie_Hunnam_0001_reconstructed.npy,sample_images/Veronica_Lake_0001_reconstructed.png,sample_images_embeddings/Veronica_Lake_0001_reconstructed.npy,sample_images_lfw_pemiu/Charlie_Hunnam_0001_pemiu.png,../data/lfw_embeddings_pemiu/Charlie_Hunnam_0001.npy,sample_images_lfw_pemiu/Veronica_Lake_0001_pemiu.png,../data/lfw_embeddings_pemiu/Veronica_Lake_0001.npy,../data/lfw_embeddings_pemiu_impostor_reconstructed/2188/Charlie_Hunnam_0001.npy,-0.010429561801074077,0.4491816058557184,-0.01,0.1853163261690771,0.5660631830304903,0.18567217980601225
